theta_deg,phi_deg,gain_dBi
16,280,5.528145
16,285,5.528145
16,290,5.528145
16,295,5.528145
16,300,5.528145
16,305,5.528145
16,310,5.528145
16,315,5.528145
16,320,5.528145
16,325,5.528145
16,330,5.528145
16,335,5.528145
16,340,5.528145
16,345,5.528145
16,350,5.528145
16,355,5.528145
16,360,5.528145
18,0,5.400674
18,5,5.400674
18,10,5.400674
18,15,5.400674
18,20,5.400674
18,25,5.400674
18,30,5.400674
18,35,5.400674
18,40,5.400674
18,45,5.400674
18,50,5.400674
18,55,5.400674
18,60,5.400674
18,65,5.400674
18,70,5.400674
18,75,5.400674
18,80,5.400674
18,85,5.400674
18,90,5.400674
18,95,5.400674
18,100,5.400674
18,105,5.400674
18,110,5.400674
18,115,5.400674
18,120,5.400674
18,125,5.400674
18,130,5.400674
18,135,5.400674
18,140,5.400674
18,145,5.400674
18,150,5.400674
18,155,5.400674
18,160,5.400674
18,165,5.400674
18,170,5.400674
18,175,5.400674
18,180,5.400674
18,185,5.400674
18,190,5.400674
18,195,5.400674
18,200,5.400674
18,205,5.400674
18,210,5.400674
18,215,5.400674
18,220,5.400674
18,225,5.400674
18,230,5.400674
18,235,5.400674
18,240,5.400674
18,245,5.400674
18,250,5.400674
18,255,5.400674
18,260,5.400674
18,265,5.400674
18,270,5.400674
18,275,5.400674
18,280,5.400674
18,285,5.400674
18,290,5.400674
18,295,5.400674
18,300,5.400674
18,305,5.400674
18,310,5.400674
18,315,5.400674
18,320,5.400674
18,325,5.400674
18,330,5.400674
18,335,5.400674
18,340,5.400674
18,345,5.400674
18,350,5.400674
18,355,5.400674
18,360,5.400674
20,0,5.257110
20,5,5.257110
20,10,5.257110
20,15,5.257110
20,20,5.257110
20,25,5.257110
20,30,5.257110
20,35,5.257110
20,40,5.257110
20,45,5.257110
20,50,5.257110
20,55,5.257110
20,60,5.257110
20,65,5.257110
20,70,5.257110
20,75,5.257110
20,80,5.257110
20,85,5.257110
20,90,5.257110
20,95,5.257110
20,100,5.257110
20,105,5.257110
20,110,5.257110
20,115,5.257110
20,120,5.257110
20,125,5.257110
20,130,5.257110
20,135,5.257110
20,140,5.257110
20,145,5.257110
20,150,5.257110
20,155,5.257110
20,160,5.257110
20,165,5.257110
20,170,5.257110
20,175,5.257110
20,180,5.257110
20,185,5.257110
20,190,5.257110
20,195,5.257110
20,200,5.257110
20,205,5.257110
20,210,5.257110
20,215,5.257110
20,220,5.257110
20,225,5.257110
20,230,5.257110
20,235,5.257110
20,240,5.257110
20,245,5.257110
20,250,5.257110
20,255,5.257110
20,260,5.257110
20,265,5.257110
20,270,5.257110
20,275,5.257110
20,280,5.257110
20,285,5.257110
20,290,5.257110
20,295,5.257110
20,300,5.257110
20,305,5.257110
20,310,5.257110
20,315,5.257110
20,320,5.257110
20,325,5.257110
20,330,5.257110
20,335,5.257110
20,340,5.257110
20,345,5.257110
20,350,5.257110
20,355,5.257110
20,360,5.257110
22,0,5.097061
22,5,5.097061
22,10,5.097061
22,15,5.097061
22,20,5.097061
22,25,5.097061
22,30,5.097061
22,35,5.097061
22,40,5.097061
22,45,5.097061
22,50,5.097061
22,55,5.097061
22,60,5.097061
22,65,5.097061
22,70,5.097061
22,75,5.097061
22,80,5.097061
22,85,5.097061
22,90,5.097061
22,95,5.097061
22,100,5.097061
22,105,5.097061
